id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15620627,Rental unit in Washington · ★4.98 · 1 bedroom · 2 beds · 1 bath,30386874,Patrick,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91401,-77.01108,Entire home/apt,142,2,500,2023-09-03,5.97,1,40,36,Hosted License: 5007242201000834<br />Unhosted License: 5007262201000835
15624652,Home in Washington · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,36237595,Narvin,,"Brookland, Brentwood, Langdon",38.92623,-76.98012,Private room,54,31,7,2019-08-18,0.13,1,0,0,
15624823,Rental unit in Washington · ★4.50 · 1 bedroom · 2 beds · 1 bath,9691027,Uri,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91651,-77.02051,Entire home/apt,105,31,4,2017-04-10,0.05,2,364,0,
15646617,Rental unit in Washington · Studio · 1 bed · 1 bath,73427103,Cathy,,"Cathedral Heights, McLean Gardens, Glover Park",38.93749,-77.07661,Entire home/apt,120,31,1,2016-12-29,0.01,1,0,0,
15655208,Townhouse in Washington · ★4.83 · 2 bedrooms · 4 beds · 2.5 baths,73613929,Courtney,,"Dupont Circle, Connecticut Avenue/K Street",38.91692,-77.04082,Entire home/apt,795,2,35,2023-04-15,0.45,1,42,4,Hosted License: 5007242201001353
15658197,Bed and breakfast in Washington · ★4.68 · 1 bedroom · 2 beds · 1.5 baths,7196325,Jessica,,"Georgetown, Burleith/Hillandale",38.91092,-77.05302,Private room,170,1,138,2023-06-16,1.72,5,81,15,Exempt
15665231,Rental unit in Washington · ★4.93 · 1 bedroom · 1 bed · 1 bath,101148074,Mike & Milli,,"Capitol Hill, Lincoln Park",38.88926,-76.99928,Entire home/apt,159,2,142,2023-08-27,1.72,1,125,30,Hosted License: 5007242201000789
15701093,Guest suite in Washington · ★4.92 · 1 bedroom · 1 bed · 1 bath,3964420,Laure,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90831,-77.079994,Entire home/apt,146,2,39,2023-09-01,2.18,1,6,22,Hosted License: 5007242201000691
15720606,Rental unit in Washington · ★4.92 · 1 bedroom · 2 beds · 1 bath,14171572,Catherine,,"Union Station, Stanton Park, Kingman Park",38.90148,-76.99698,Entire home/apt,137,2,193,2023-08-27,2.32,1,51,38,Hosted License: 5007242201000925
15734466,Rental unit in Washington · ★4.67 · 2 bedrooms · 2 beds · 1 bath,39930655,Team,,"Capitol Hill, Lincoln Park",38.88921,-76.991196,Entire home/apt,141,1,276,2023-08-12,3.32,216,30,8,Exempt
15740602,Townhouse in Washington · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,13493491,Sofia,,"Brookland, Brentwood, Langdon",38.93025,-76.99151,Entire home/apt,100,60,11,2017-11-26,0.13,1,0,0,
15744305,Rental unit in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,8143228,Mark,,"Capitol Hill, Lincoln Park",38.88365,-76.9876,Entire home/apt,110,31,18,2020-12-05,0.22,1,0,0,
15752720,Townhouse in Washington · ★5.0 · 2 bedrooms · 4 beds · 2.5 baths,1689867,Selin,,"Brightwood Park, Crestwood, Petworth",38.93902,-77.017,Entire home/apt,200,3,17,2022-07-11,0.24,2,1,0,Unhosted License: 5007262201000258
15755522,Guest suite in Washington · ★4.84 · 1 bedroom · 1 bed · 1 bath,6033272,Rebecca And Luis,,"Takoma, Brightwood, Manor Park",38.96946,-77.01875,Entire home/apt,105,2,189,2023-07-17,2.26,1,4,7,Hosted License: 5007242201002711
15780460,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,102064876,Nadia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92337,-77.03874,Entire home/apt,150,31,0,,,1,0,0,
15790449,Home in Washington · ★4.97 · 1 bedroom · 1 bed · 2 shared baths,68882789,Susan And Phil,,"Friendship Heights, American University Park, Tenleytown",38.94413,-77.08359,Private room,95,2,164,2023-09-11,2.11,2,145,24,Hosted License: 5007242201001338
15802301,Rental unit in Washington · 2 bedrooms · 1 bed · 1 bath,67933890,Karen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91364,-77.00921,Entire home/apt,117,31,1,2018-04-15,0.02,1,177,0,
15805076,Townhouse in Washington · ★4.83 · 3 bedrooms · 3 beds · 2 baths,102276345,River,,"Capitol Hill, Lincoln Park",38.87987,-76.99696,Entire home/apt,199,31,43,2018-07-31,0.52,3,0,0,
15806545,Home in Washington · ★4.88 · 3 bedrooms · 4 beds · 1.5 baths,82125421,David,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91423,-77.01683,Entire home/apt,1250,31,26,2020-03-03,0.33,1,263,0,
15808888,Townhouse in Washington · ★4.90 · 1 bedroom · 1 bed · 1 private bath,46521595,Kerry Ann And Steve,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9145,-77.02001,Private room,52,31,318,2020-08-31,3.81,3,0,0,
15817486,Townhouse in Washington · ★4.70 · 2 bedrooms · 2 beds · 1 bath,102276345,River,,"Capitol Hill, Lincoln Park",38.88092,-76.99668,Entire home/apt,162,31,55,2018-06-03,0.66,3,0,0,
15820983,Home in Washington · ★4.99 · 1 bedroom · 1 bed · 2 shared baths,68882789,Susan And Phil,,"Friendship Heights, American University Park, Tenleytown",38.94246,-77.08247,Private room,80,2,153,2023-08-20,1.92,2,131,26,Hosted License: 5007242201001338
15843220,Townhouse in Washington · ★4.83 · 4 bedrooms · 5 beds · 3 baths,98799358,Jacob,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91665,-77.00544,Entire home/apt,167,2,72,2023-05-29,0.87,3,353,11,Hosted License: 5101170000340000
15844452,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,1707597,Mathilde,,"Dupont Circle, Connecticut Avenue/K Street",38.90793,-77.04758,Entire home/apt,150,31,0,,,1,87,0,
15844475,Home in Washington · ★4.58 · 1 bedroom · 1 bed · 2.5 shared baths,44949993,Mike,,"Howard University, Le Droit Park, Cardozo/Shaw",38.92671,-77.02201,Private room,52,31,59,2022-08-13,0.71,11,197,0,
15911315,Rental unit in Washington · ★4.84 · 1 bedroom · 1 bed · 1 bath,48292280,Sara,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90489,-76.98402,Entire home/apt,215,31,19,2017-10-22,0.23,1,179,0,
15914701,Townhouse in Washington · ★4.31 · 1 bedroom · 1 bed · 2.5 shared baths,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92687,-77.02236,Private room,46,31,97,2023-08-29,1.19,11,365,3,
15935211,Condo in Washington · ★4.79 · 1 bedroom · 1 bed · 1 bath,102225058,Kevyn,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92202,-77.04029,Entire home/apt,175,31,34,2023-05-28,0.42,1,88,1,
15937364,Rental unit in Washington · ★4.93 · 1 bedroom · 1 bed · 1 bath,41859444,Marsha,,"Capitol Hill, Lincoln Park",38.88362,-76.98262,Entire home/apt,111,1,117,2023-08-05,1.41,1,31,29,Hosted License: 5007242201000582
15938415,Condo in Washington · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,87150307,Luizilda,,"Brightwood Park, Crestwood, Petworth",38.95622,-77.03298,Private room,65,31,112,2022-06-16,1.35,1,268,0,
15940738,Rental unit in Washington · Studio · 1 bed · 1 bath,12403809,Jean-Sébastien,,"North Cleveland Park, Forest Hills, Van Ness",38.94936,-77.06664,Entire home/apt,60,31,2,2018-05-20,0.02,1,0,0,
15941219,Guest suite in Washington · ★4.90 · 1 bedroom · 2 beds · 1 bath,103468502,Ino,,"Brookland, Brentwood, Langdon",38.92684,-76.98831,Entire home/apt,100,2,39,2023-08-14,2.12,1,4,28,Hosted License: 5007242201000405
15958616,Guest suite in Washington · ★4.71 · 1 bedroom · 2 beds · 1 bath,16207242,Claire,,"Union Station, Stanton Park, Kingman Park",38.90306,-76.99235,Entire home/apt,103,2,284,2023-09-10,3.64,1,152,53,Hosted License: 5007242201001263
15962871,Home in Washington · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,71110500,Judy Martini,,"Friendship Heights, American University Park, Tenleytown",38.94448,-77.08596,Private room,72,1,336,2023-09-09,4.05,3,63,68,Hosted License: 5007242201001467
15963788,Home in Washington · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,71110500,Judy Martini,,"Friendship Heights, American University Park, Tenleytown",38.94495,-77.08564,Private room,67,1,281,2023-09-08,3.39,3,58,57,Hosted License: 5007242201001467
15972360,Rental unit in Washington · ★4.79 · 1 bedroom · 1 bed · 1 bath,19061220,Bryan,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86772,-76.98296,Entire home/apt,99,1,190,2023-05-15,2.39,1,116,7,Hosted License: 5007242201001594
15980497,Rental unit in Washington · ★4.88 · 1 bedroom · 2 beds · 1 bath,2024948,Keith,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90559,-77.01689,Entire home/apt,94,32,77,2023-07-29,1.53,3,103,4,
15981013,Rental unit in Washington · ★4.88 · 1 bedroom · 1 bed · 1 bath,25766824,Melis,,"Union Station, Stanton Park, Kingman Park",38.89711,-76.98074,Entire home/apt,71,1,112,2023-08-06,1.38,1,44,26,Hosted License: 5007242201000084
15984277,Home in Washington · 5 bedrooms · 9 beds · 2.5 baths,8350984,Candice,,"Brightwood Park, Crestwood, Petworth",38.94585,-77.03261,Entire home/apt,400,5,1,2017-01-23,0.01,1,167,0,Hosted License: 5007262201002575
15985071,Townhouse in Washington · ★4.88 · 1 bedroom · 2 beds · 1 bath,11203497,Annemarie,,"Capitol Hill, Lincoln Park",38.884186,-76.99247,Entire home/apt,145,2,279,2023-09-09,3.38,1,253,68,Hosted License: 5007242201002026
15999394,Home in Washington · ★4.97 · 5 bedrooms · 6 beds · 2.5 baths,12159102,Gwenaelle,,"Cathedral Heights, McLean Gardens, Glover Park",38.92215,-77.07398,Entire home/apt,980,2,36,2023-09-10,0.47,1,159,11,Hosted License: 5007242201001979<br />Unhosted License: 5007262201001980
16002068,Home in Washington · 1 bedroom · 1 bed · 1 bath,16831081,M. Lucero,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9166,-77.00691,Private room,51,31,1,2017-01-21,0.01,1,0,0,
16002608,Home in Washington · 2 bedrooms · 2 beds · 1.5 baths,103705038,Peter,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9156,-77.00598,Entire home/apt,175,31,0,,,1,0,0,
16016813,Home in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,1456449,Cagri,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91539,-77.01959,Private room,175,31,3,2018-12-14,0.04,1,0,0,
16018100,Guesthouse in Washington · ★4.81 · 1 bedroom · 1 bed · 1 bath,2680706,Bartley,,"Capitol Hill, Lincoln Park",38.88287,-76.98421,Entire home/apt,99,2,73,2023-07-07,1.68,1,35,21,Hosted License: 5007242201000441
16019820,Home in Chevy Chase · ★4.75 · 5 bedrooms · 7 beds · 4.5 baths,10676734,Mark,,"Hawthorne, Barnaby Woods, Chevy Chase",38.9729,-77.06807,Entire home/apt,995,3,12,2023-08-07,0.15,1,365,1,
16040704,Rental unit in Washington · ★4.76 · 1 bedroom · 2 beds · 1 bath,104395921,Alex,,"Brightwood Park, Crestwood, Petworth",38.94906,-77.03563,Entire home/apt,130,31,52,2019-04-07,0.64,1,0,0,
16052295,Guesthouse in Washington · ★4.98 · 1 bedroom · 2 beds · 1 bath,7307125,Sarah,,"Capitol Hill, Lincoln Park",38.88235,-76.98278,Entire home/apt,113,35,42,2023-06-30,0.51,1,0,4,
16087309,Home in Washington · 3 bedrooms · 4 beds · 2 baths,31906978,Kate,,"Capitol Hill, Lincoln Park",38.88812,-76.98752,Entire home/apt,900,31,0,,,1,0,0,
16122969,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,22160473,Kent,,"Dupont Circle, Connecticut Avenue/K Street",38.91155,-77.03908,Entire home/apt,657,31,0,,,1,0,0,
16131739,Townhouse in Washington · ★4.91 · 5 bedrooms · 5 beds · 3.5 baths,6411133,Gladys,,"Brightwood Park, Crestwood, Petworth",38.94626,-77.02444,Entire home/apt,379,6,124,2023-09-06,1.53,1,256,19,Hosted License: 5007242201000421
16142893,Home in Washington · ★4.83 · 4 bedrooms · 4 beds · 2.5 baths,723831,Steve & Ellen,,"Shaw, Logan Circle",38.90901,-77.0313,Entire home/apt,670,31,72,2022-09-09,0.88,1,362,0,
16148686,Rental unit in Washington · ★4.96 · 1 bedroom · 3 beds · 1 bath,13503254,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92545,-77.00795,Entire home/apt,125,5,27,2023-08-15,0.34,1,141,1,Hosted License: 5007242201001367
16157784,Rental unit in Washington · ★4.92 · 1 bedroom · 2 beds · 1 bath,105457042,Nadia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91793,-77.01422,Entire home/apt,160,2,77,2023-06-04,0.96,1,156,11,Hosted License: 5007242201000232
16162225,Rental unit in Washington · ★5.0 · 3 bedrooms · 3 beds · 2 baths,1626178,Carmi,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91344,-77.0492,Entire home/apt,220,30,48,2023-07-04,0.60,1,95,2,Unhosted License: 5007262201001798
16164463,Home in Washington · ★4.83 · 4 bedrooms · 4 beds · 3.5 baths,3024813,Stefanos,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91108,-77.01452,Entire home/apt,174,31,7,2017-10-20,0.09,1,0,0,
16174330,Boutique hotel in Washington · ★4.87 · 1 bedroom · 1 bed · 1 private bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90361,-77.06155,Private room,206,1,15,2023-08-06,0.19,9,315,5,Exempt
16174851,Rental unit in Washington · ★4.79 · 1 bedroom · 1 bed · 1 bath,34403,Bill,,"Brightwood Park, Crestwood, Petworth",38.95934,-77.03754,Entire home/apt,99,31,14,2022-06-15,0.27,2,88,0,
16178596,Home in Washington · ★4.89 · 3 bedrooms · 6 beds · 2.5 baths,16206623,Jeff,,"Cathedral Heights, McLean Gardens, Glover Park",38.92306,-77.07316,Entire home/apt,800,2,9,2023-05-22,0.12,2,167,3,Hosted License: 5007262201001766
16179637,Rental unit in Washington · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,159305894,Tyler,,"Capitol Hill, Lincoln Park",38.89002,-76.99411,Private room,60,31,45,2021-12-24,0.59,1,0,0,
16190668,Home in Washington · 1 bedroom · 1 bed · 1 bath,105727770,Jason,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87883,-77.01689,Entire home/apt,2499,31,0,,,1,0,0,
16192646,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,105743603,Shavé,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91091,-77.00217,Entire home/apt,275,31,0,,,1,0,0,
16199286,Home in Washington · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,13541161,Ashley,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91779,-77.01296,Entire home/apt,285,31,12,2017-11-28,0.15,1,0,0,
16200955,Rental unit in Washington · ★4.86 · 2 bedrooms · 2 beds · 1 bath,4192192,Carlton,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93124,-77.02746,Entire home/apt,155,2,278,2023-09-05,3.48,2,257,59,Hosted License: 5007242201000304<br />Unhosted License: 5007262201000305
16202179,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 1 private bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90404,-77.06203,Private room,196,1,13,2023-03-04,0.16,9,319,1,Exempt
16204388,Townhouse in Washington · ★4.91 · 6 bedrooms · 6 beds · 4 baths,92880710,Roozbeh,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9268,-77.0551,Entire home/apt,1200,3,34,2023-08-21,1.48,1,314,19,Exempt
16204459,Townhouse in Washington · 1 bedroom · 1 bed · 1 bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90459,-77.05987,Private room,206,1,1,2017-01-21,0.01,9,318,0,Exempt
16215950,Rental unit in Washington · ★4.79 · 2 bedrooms · 2 beds · 1 bath,105948654,Michelle,,"Shaw, Logan Circle",38.90625,-77.01674,Entire home/apt,130,90,121,2020-01-15,1.51,1,0,0,
16218083,Boutique hotel in Washington · ★4.43 · 1 bedroom · 1 bed · 1 bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90345,-77.05994,Private room,206,1,7,2023-05-10,0.09,9,310,2,Exempt
16225583,Home in Washington · 3 bedrooms · 3 beds · 2 baths,73109758,Daniel,,"Georgetown, Burleith/Hillandale",38.91394,-77.07326,Entire home/apt,3000,31,0,,,1,0,0,
16239379,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,12338343,Lee,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90063,-77.02069,Entire home/apt,130,180,1,2017-07-13,0.01,1,0,0,
16241582,Home in Washington · ★New · 2 bedrooms · 3 beds · 1.5 baths,62342195,Kyle,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.907573658415224,-77.01091084273637,Entire home/apt,223,2,0,,,1,155,0,Hosted License: 5007242201002402<br />Unhosted License: 5007262201002404
16242339,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,6373636,Jessica,,"Union Station, Stanton Park, Kingman Park",38.8999,-77.00392,Entire home/apt,500,31,1,2017-01-22,0.01,1,0,0,
16243037,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,2180128,Alex,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91075,-77.08822,Entire home/apt,350,31,0,,,1,0,0,
16243733,Home in Washington · 2 bedrooms · 2 beds · 2 baths,53283391,Nathan,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86814,-76.98527,Private room,1500,31,0,,,1,0,0,
16256111,Loft in Washington · ★4.86 · 1 bedroom · 1 bed · 1 private bath,75208389,Michael,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92034,-77.03098,Private room,80,31,149,2019-06-05,1.81,1,0,0,
16256882,Rental unit in Washington · Studio · 1 bed · 1 bath,63129199,Mario,,"Near Southeast, Navy Yard",38.88022,-77.0058,Entire home/apt,500,31,0,,,1,0,0,
16258017,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,12388243,Stacey,,"Union Station, Stanton Park, Kingman Park",38.89708,-76.99935,Entire home/apt,650,31,0,,,1,0,0,
16258530,Rental unit in Washington · Studio · 1 bed · 1 bath,17494899,Jacqueline,,"Brightwood Park, Crestwood, Petworth",38.94204,-77.02304,Entire home/apt,115,14,1,2017-01-24,0.01,1,64,0,Hosted License: 5007242201002480<br />Unhosted License: 5007262201002481
16284799,Guesthouse in Washington · ★4.99 · 1 bedroom · 1 bed · 1 bath,16199167,Chris,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91527,-77.02425,Entire home/apt,170,3,103,2023-08-17,1.62,2,0,9,Hosted License: 5007242201000449<br />Unhosted License: 5007262201000450
16284824,Rental unit in Washington · ★4.94 · 1 bedroom · 2 beds · 1 bath,2492536,Graham,,"Union Station, Stanton Park, Kingman Park",38.89963,-76.99885,Entire home/apt,124,1,504,2023-09-12,6.13,4,100,78,Exempt
16284856,Rental unit in Washington · ★4.97 · 1 bedroom · 2 beds · 1 bath,27914570,Alison,,"Capitol Hill, Lincoln Park",38.88417,-77.00447,Entire home/apt,125,31,239,2023-08-10,2.93,1,57,1,
16285321,Home in Washington · ★4.95 · 6 bedrooms · 8 beds · 5 baths,32018841,Mike & Rebecca,,"Woodridge, Fort Lincoln, Gateway",38.93205,-76.96768,Entire home/apt,549,2,99,2023-04-23,1.22,2,0,5,Hosted License: 5007242201001861<br />Unhosted License: 5007262201001862
16285366,Boutique hotel in Washington · ★4.83 · 1 bedroom · 1 bed · 1 bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90359,-77.06171,Private room,178,3,6,2023-07-23,0.07,9,282,2,Exempt
16285598,Boutique hotel in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90325,-77.06205,Private room,183,3,4,2022-04-07,0.05,9,249,0,Exempt
16285755,Boutique hotel in Washington · ★4.67 · 1 bedroom · 1 bed · 1 bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90333,-77.06155,Private room,206,1,3,2022-07-10,0.04,9,283,0,Exempt
16286156,Boutique hotel in Washington · ★4.71 · 1 bedroom · 1 bed · 1 private bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90359,-77.06019,Private room,235,1,7,2022-07-03,0.09,9,310,0,Exempt
16286331,Boutique hotel in Washington · ★4.63 · 1 bedroom · 2 beds · 1 shared bath,105592042,Italo,,"Georgetown, Burleith/Hillandale",38.90332,-77.06146,Private room,245,2,8,2023-08-06,0.10,9,325,2,Exempt
16286390,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,81126316,Caroline,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9045,-77.02655,Entire home/apt,900,31,0,,,1,0,0,
16295397,Home in Washington · 2 bedrooms · 2 beds · 1.5 baths,5153745,Karen,,"Friendship Heights, American University Park, Tenleytown",38.95405,-77.0943,Entire home/apt,120,365,0,,,1,0,0,
16296814,Rental unit in Washington · ★4.98 · 2 bedrooms · 2 beds · 2 baths,106615219,Linda,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91937,-77.02856,Entire home/apt,188,3,210,2023-08-29,2.60,1,224,54,Hosted License: 5007242201001514
16300909,Rental unit in Washington · ★4.85 · 1 bedroom · 2 beds · 1 bath,1931816,Sikandar,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90192,-77.01775,Entire home/apt,99,31,15,2017-11-20,0.19,1,0,0,
16309028,Home in Washington · ★4.64 · 2 bedrooms · 2 beds · 2.5 baths,38965746,Jonathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93212,-77.04071,Entire home/apt,155,31,15,2019-10-31,0.20,1,0,0,
16309873,Rental unit in Washington · ★4.67 · 1 bedroom · 1 bed · 1 bath,21843623,Nasser,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92082,-77.0408,Entire home/apt,139,31,12,2018-09-23,0.15,1,0,0,
16312601,Home in Washington · ★4.95 · 3 bedrooms · 5 beds · 2.5 baths,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.89502,-77.00133,Entire home/apt,499,31,162,2022-12-29,2.00,91,135,1,
16323750,Home in Washington · ★4.86 · 2 bedrooms · 3 beds · 2.5 baths,13360566,Joseph,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90461,-77.01486,Entire home/apt,116,3,21,2023-06-04,0.33,1,0,8,Unhosted License: 5007262201000193
16331827,Home in Washington · 1 bedroom · 2 beds · 1 private bath,82193614,Felicia,,"Brookland, Brentwood, Langdon",38.92578,-76.97788,Private room,75,31,2,2017-10-06,0.02,2,0,0,
16332139,Home in Washington · ★5.0 · 3 bedrooms · 2 beds · 2 baths,106911033,Augie,,"Friendship Heights, American University Park, Tenleytown",38.95273,-77.09398,Entire home/apt,300,31,9,2021-09-16,0.14,1,362,0,
16334415,Home in Washington · 2 bedrooms · 3 beds · 1.5 baths,3936592,Mary,,"Union Station, Stanton Park, Kingman Park",38.89892,-76.98581,Private room,650,3,0,,,4,179,0,Hosted License: 5007242201000641
16335709,Rental unit in Washington · ★4.75 · 1 bedroom · 1 bed · 1 bath,54126082,Jason,,"Capitol Hill, Lincoln Park",38.8919,-76.99892,Entire home/apt,171,2,106,2023-09-09,1.30,4,331,35,Exempt
16343000,Home in Washington · 1 bedroom · 1 bed · 1 shared bath,82193614,Felicia,,"Brookland, Brentwood, Langdon",38.92646,-76.9784,Private room,100,31,1,2017-07-13,0.01,2,0,0,
16343789,Home in Washington · ★4.70 · 2 bedrooms · 2 beds · 1 bath,21421893,Gilbert,,"Georgetown, Burleith/Hillandale",38.9027,-77.06417,Entire home/apt,249,1,122,2023-06-28,1.57,1,0,40,Exempt
16344337,Rental unit in Washington · ★4.33 · Studio · 1 bed · 1 bath,9356376,Lien Huong,,"Brightwood Park, Crestwood, Petworth",38.93723,-77.03867,Entire home/apt,42,31,3,2017-02-09,0.04,1,0,0,
16346440,Rental unit in Washington · 3 bedrooms · 3 beds · 2 baths,107033005,Jean Raymond,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9037,-77.01647,Entire home/apt,700,31,0,,,1,0,0,
16348636,Guest suite in Washington · ★4.94 · 1 bedroom · 2 beds · 1 bath,6655288,Ellen,,"Takoma, Brightwood, Manor Park",38.95799,-77.01028,Entire home/apt,70,2,145,2023-08-28,1.78,1,115,34,Hosted License: 5007242201000600
16352310,Condo in Washington · ★5.0 · 2 bedrooms · 3 beds · 2 baths,54675442,Kevin,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90162,-77.01966,Entire home/apt,240,31,6,2017-04-14,0.08,1,0,0,
16352847,Rental unit in Washington · Studio · 2 beds · 1 bath,45720,Sherry,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93545,-77.03641,Entire home/apt,79,31,0,,,1,0,0,
16353039,Rental unit in Washington · 2 bedrooms · 1 bed · 1 bath,3052850,Michael,,"Shaw, Logan Circle",38.90857,-77.0305,Entire home/apt,210,31,1,2019-06-24,0.02,1,0,0,
16359763,Home in Washington · ★4.65 · 3 bedrooms · 6 beds · 2 baths,5474300,David,,"Woodridge, Fort Lincoln, Gateway",38.93538,-76.97097,Entire home/apt,55,31,20,2021-12-31,0.24,1,0,0,
16361327,Serviced apartment in Washington · ★4.56 · 2 bedrooms · 2 beds · 2 baths,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,510,31,18,2022-12-07,0.22,91,365,4,Hosted License: 2200553000000000
16376614,Rental unit in Washington · ★4.67 · 1 bedroom · 1 bed · 1 bath,31214578,Ledio,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93436,-77.04308,Entire home/apt,100,31,13,2023-07-27,0.21,1,351,3,
16379151,Home in Washington · ★4.93 · 3 bedrooms · 3 beds · 3.5 baths,107278901,Debbie & Heather,,"Takoma, Brightwood, Manor Park",38.96723,-77.03212,Entire home/apt,635,31,14,2023-07-30,0.99,1,65,12,Exempt
16380562,Townhouse in Washington · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,104127819,John-Michael,,"Union Station, Stanton Park, Kingman Park",38.89433,-76.98368,Private room,77,1,495,2023-09-05,6.04,2,52,62,Hosted License: 5007242201000610
16380887,Townhouse in Washington · ★4.80 · 2 bedrooms · 4 beds · 2 baths,2334362,Scott,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91523,-77.02154,Entire home/apt,177,3,192,2023-09-04,2.37,1,170,20,Hosted License: 5007242201002780<br />Unhosted License: 5007262201002560
16381317,Townhouse in Washington · ★4.93 · 1 bedroom · 2 beds · 1.5 shared baths,104127819,John-Michael,,"Union Station, Stanton Park, Kingman Park",38.8961,-76.98422,Private room,83,1,562,2023-09-04,6.85,2,37,93,Hosted License: 5007242201000610
