listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
46507680,117,56,6,2020-12-27,2023-09-10,4.97,4.98,4.84,4.99,4.98,5.0,3.54,4.9
46513626,26,11,0,2021-03-10,2023-07-05,5.0,5.0,5.0,5.0,5.0,4.96,0.85,4.85
46519782,0,0,0,,,,,,,,,,
46529527,73,24,1,2020-12-20,2023-08-15,4.63,4.75,4.75,4.9,4.82,4.97,2.19,4.66
46530992,7,4,0,2021-08-29,2023-05-13,4.86,4.86,4.57,4.86,5.0,4.86,0.28,4.71
46531231,5,0,0,2020-11-25,2020-12-18,4.8,5.0,5.0,4.2,4.4,4.4,0.15,4.4
46545564,48,22,0,2021-06-28,2023-08-07,4.92,4.98,4.98,5.0,4.98,4.98,1.78,4.94
46546172,13,0,0,2020-11-23,2022-06-11,4.77,4.92,4.85,5.0,5.0,5.0,0.38,4.92
46551522,91,57,4,2022-03-17,2023-09-01,4.96,4.98,4.96,5.0,5.0,4.98,5.0,4.92
46563282,0,0,0,,,,,,,,,,
46576144,1,0,0,2021-05-19,2021-05-19,5.0,5.0,5.0,5.0,5.0,5.0,0.04,5.0
46578981,74,20,0,2020-12-15,2023-08-07,4.95,4.95,4.96,4.97,4.96,4.95,2.21,4.91
46602569,7,1,0,2020-12-20,2022-10-09,5.0,4.86,5.0,5.0,5.0,4.71,0.21,4.86
46604590,115,34,3,2020-12-28,2023-08-29,4.73,4.73,4.67,4.88,4.92,4.66,3.48,4.66
46611951,0,0,0,,,,,,,,,,
46612630,0,0,0,,,,,,,,,,
46615344,92,41,3,2020-11-29,2023-09-06,4.92,4.9,4.98,4.92,4.99,4.92,2.71,4.89
46618297,12,5,0,2021-05-23,2023-08-06,4.92,5.0,5.0,4.75,4.92,5.0,0.43,5.0
46626850,5,2,0,2021-01-30,2023-05-05,5.0,5.0,4.6,4.8,5.0,5.0,0.16,4.4
46628220,2,0,0,2021-01-18,2021-07-24,5.0,5.0,5.0,5.0,5.0,5.0,0.06,5.0
46635579,25,6,1,2020-12-13,2023-08-20,4.84,4.84,4.84,4.88,4.92,4.48,0.75,4.88
46646458,23,21,0,2022-07-28,2023-08-05,5.0,4.96,5.0,4.96,5.0,4.87,1.67,4.74
46665279,30,2,0,2021-01-08,2023-05-14,4.4,4.53,4.63,4.97,4.9,3.77,0.92,4.3
46676296,18,0,0,2020-12-23,2021-10-12,4.78,4.94,4.61,5.0,5.0,4.72,0.54,4.89
46678410,50,18,1,2021-07-28,2023-08-21,4.98,5.0,5.0,5.0,5.0,4.98,1.93,4.94
46694180,17,9,2,2020-12-13,2023-09-07,4.65,4.76,4.59,5.0,4.88,5.0,0.51,4.53
46696105,25,7,0,2021-04-14,2023-01-01,4.68,4.84,4.76,4.8,4.8,5.0,0.85,4.72
46696132,36,5,1,2021-05-05,2023-09-06,4.81,4.94,4.86,4.92,4.97,5.0,1.25,4.81
46707784,3,0,0,2022-05-08,2022-06-26,5.0,5.0,5.0,5.0,5.0,5.0,0.18,5.0
46713309,138,63,1,2021-01-07,2023-08-20,4.69,4.86,4.78,4.96,4.8,4.78,4.22,4.75
46714908,69,17,3,2021-02-26,2023-08-25,4.38,4.39,4.29,4.61,4.68,4.64,2.23,4.35
46731252,60,26,0,2021-01-06,2023-08-12,5.0,5.0,4.98,4.98,5.0,5.0,1.83,5.0
46738044,127,43,0,2020-12-04,2023-08-13,4.72,4.72,4.78,4.78,4.81,4.54,3.76,4.65
46751246,148,76,5,2020-12-12,2023-08-25,4.86,4.89,4.9,4.95,4.97,4.61,4.41,4.88
46757450,53,6,0,2020-12-30,2023-04-21,4.98,4.98,5.0,4.96,5.0,4.91,1.61,4.96
46760481,0,0,0,,,,,,,,,,
46771105,19,1,0,2021-01-11,2023-01-28,4.74,4.79,4.84,4.95,4.95,4.63,0.58,4.68
46775688,0,0,0,,,,,,,,,,
46776319,0,0,0,,,,,,,,,,
46778196,11,7,0,2021-11-27,2023-08-05,5.0,5.0,5.0,5.0,5.0,5.0,0.5,4.73
46813754,128,52,4,2021-04-07,2023-09-09,4.85,4.94,4.96,4.99,4.88,4.87,4.31,4.88
46819326,11,3,0,2021-03-31,2023-08-13,5.0,5.0,4.73,4.91,5.0,5.0,0.37,4.73
46820637,1,0,0,2021-02-20,2021-02-20,1.0,5.0,5.0,1.0,1.0,5.0,0.03,2.0
46835011,78,36,4,2020-12-30,2023-09-09,4.87,4.87,4.94,4.9,4.94,4.92,2.37,4.67
46835677,0,0,0,,,,,,,,,,
46835835,49,25,1,2021-01-04,2023-08-27,4.88,4.96,4.94,4.94,4.94,4.94,1.5,4.88
46861924,7,2,1,2021-05-01,2023-09-06,5.0,5.0,5.0,5.0,5.0,5.0,0.24,4.86
46862752,5,2,0,2021-03-01,2023-03-31,4.8,4.6,5.0,5.0,4.6,4.8,0.16,4.4
46875064,111,39,3,2021-01-18,2023-09-05,4.81,4.88,4.9,4.88,4.86,4.98,3.44,4.71
46875746,70,35,1,2020-12-20,2023-09-04,5.0,5.0,5.0,5.0,5.0,5.0,2.1,4.93
46898698,0,0,0,,,,,,,,,,
46902119,3,2,0,2022-08-19,2023-06-20,5.0,5.0,5.0,5.0,5.0,5.0,0.23,4.67
46918208,0,0,0,,,,,,,,,,
46926304,47,36,3,2021-04-06,2023-09-01,4.77,4.94,4.66,4.83,4.94,4.74,1.58,4.77
46938999,27,5,1,2021-02-07,2023-08-15,4.89,4.96,4.93,5.0,4.89,4.22,0.85,4.85
46944930,3,0,0,2021-02-15,2022-05-14,5.0,5.0,5.0,5.0,5.0,4.33,0.1,4.67
46951758,64,27,0,2020-12-20,2023-08-10,4.58,4.67,4.52,4.73,4.72,4.3,1.92,4.59
46962264,3,0,0,2021-02-15,2021-03-22,5.0,5.0,5.0,5.0,5.0,5.0,0.1,5.0
46974283,0,0,0,,,,,,,,,,
46981409,6,1,0,2022-05-09,2022-10-24,5.0,5.0,5.0,5.0,5.0,5.0,0.37,5.0
46987479,68,28,1,2021-04-28,2023-08-14,4.87,4.99,4.96,4.93,4.94,4.84,2.35,4.84
46987837,1,0,0,2022-02-26,2022-02-26,5.0,5.0,5.0,5.0,5.0,5.0,0.05,5.0
46989048,0,0,0,,,,,,,,,,
47008879,91,23,1,2021-01-01,2023-08-25,4.92,4.96,4.91,4.98,4.98,4.9,2.77,4.87
47011083,39,9,1,2021-04-04,2023-08-24,4.72,4.82,4.85,4.67,4.69,4.69,1.31,4.69
47031108,134,45,2,2021-01-08,2023-08-25,4.71,4.81,4.75,4.95,4.93,4.95,4.11,4.77
47052488,4,0,0,2021-01-23,2022-03-29,4.75,4.75,5.0,5.0,5.0,5.0,0.12,4.75
47073574,36,24,0,2021-08-16,2023-08-06,4.61,4.69,4.5,4.81,4.86,4.08,1.42,4.36
47074315,4,4,2,2022-12-28,2023-09-09,4.75,4.75,4.75,5.0,5.0,5.0,0.46,4.75
47124147,45,20,0,2022-01-01,2023-08-05,4.98,5.0,4.96,5.0,5.0,4.69,2.17,4.96
47134889,20,3,0,2020-12-27,2022-10-14,4.7,4.9,4.8,4.65,4.85,4.95,0.61,4.45
47137342,4,0,0,2021-04-01,2021-11-06,5.0,5.0,4.75,5.0,5.0,4.75,0.13,5.0
47137816,179,64,7,2021-02-28,2023-09-08,4.89,4.94,4.95,4.95,4.99,4.77,5.79,4.91
47158328,0,0,0,,,,,,,,,,
47160436,2,1,0,2021-03-06,2023-03-31,4.5,4.5,4.0,5.0,5.0,4.5,0.07,4.0
47170569,6,0,0,2021-03-17,2022-02-19,4.83,5.0,4.5,5.0,5.0,4.83,0.2,4.83
47174397,0,0,0,,,,,,,,,,
47174785,0,0,0,,,,,,,,,,
47174960,0,0,0,,,,,,,,,,
47175069,114,2,0,2021-02-08,2022-10-08,4.84,4.85,4.83,4.92,4.92,4.9,3.61,4.81
47187480,0,0,0,,,,,,,,,,
47191075,0,0,0,,,,,,,,,,
47196271,45,17,1,2021-02-12,2023-08-26,4.76,4.73,4.87,4.49,4.58,5.0,1.43,4.6
47196432,32,8,0,2021-10-22,2023-06-13,4.78,4.81,4.75,5.0,4.91,4.84,1.39,4.78
47200180,3,0,0,2020-12-26,2022-04-24,4.67,4.67,5.0,5.0,5.0,5.0,0.09,5.0
47206840,35,22,3,2021-05-08,2023-09-03,4.91,4.89,4.91,4.91,4.94,4.8,1.22,4.89
47217640,47,17,0,2021-06-02,2023-08-11,4.57,4.74,4.66,4.94,4.83,4.51,1.69,4.66
47230845,13,0,0,2021-01-01,2021-08-15,4.54,4.69,4.31,4.62,4.69,4.69,0.4,4.69
47235306,3,1,0,2021-05-05,2023-06-25,4.67,4.33,5.0,5.0,5.0,3.67,0.1,4.33
47236322,75,15,1,2021-01-30,2023-09-03,4.81,4.85,4.85,4.99,4.91,4.8,2.35,4.8
47236883,5,0,0,2021-09-30,2022-06-16,3.2,3.2,3.4,3.8,3.0,3.6,0.21,3.2
47271360,65,28,2,2021-03-10,2023-09-08,4.65,4.75,4.66,4.86,4.89,4.54,2.12,4.58
47273654,3,0,0,2021-06-30,2022-04-15,4.67,5.0,4.33,5.0,4.33,4.67,0.11,4.67
47276607,3,1,0,2021-09-25,2023-04-24,5.0,5.0,4.67,5.0,4.67,4.67,0.13,5.0
47286904,75,43,1,2021-01-07,2023-08-30,4.99,4.96,4.97,4.97,4.97,5.0,2.3,4.93
47310404,0,0,0,,,,,,,,,,
47312241,2,0,0,2021-01-02,2021-01-03,5.0,5.0,5.0,5.0,5.0,5.0,0.06,4.5
47327024,1,1,1,2023-08-16,2023-08-16,5.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0
47330193,0,0,0,,,,,,,,,,
47330219,0,0,0,,,,,,,,,,
47334192,25,13,0,2021-03-01,2023-06-24,4.88,4.88,4.72,4.84,5.0,4.88,0.81,4.8
47338049,212,75,1,2021-01-05,2023-08-17,4.86,4.88,4.86,4.92,4.75,4.97,6.48,4.8
47344011,135,41,0,2021-01-04,2023-07-14,4.67,4.71,4.69,4.87,4.77,4.77,4.12,4.54
47344061,0,0,0,,,,,,,,,,
47350016,26,0,0,2021-02-08,2022-01-04,4.46,4.69,4.5,4.62,4.73,4.85,0.82,4.62
47361189,84,18,0,2021-03-21,2023-05-14,4.83,4.94,4.94,5.0,4.96,4.87,2.78,4.77
47391929,188,93,8,2021-02-14,2023-09-11,4.91,4.91,4.94,4.97,4.98,4.91,5.99,4.82
47392078,97,97,9,2022-11-06,2023-09-10,4.95,4.98,4.95,4.96,4.99,4.9,9.33,4.92
47395434,20,20,0,2022-10-10,2023-08-02,5.0,5.0,5.0,5.0,5.0,4.85,1.77,5.0
47404042,124,51,2,2021-01-07,2023-09-12,4.97,4.93,4.99,4.98,4.92,4.87,3.8,4.84
47407322,49,20,2,2021-03-03,2023-09-02,4.82,4.92,4.84,4.92,4.88,4.69,1.59,4.65
47422629,52,11,1,2021-03-07,2023-08-21,4.75,4.81,4.87,4.94,4.81,4.98,1.69,4.71
47429290,5,1,0,2022-06-25,2023-06-30,4.6,4.6,5.0,5.0,5.0,4.8,0.34,4.2
47431222,68,26,0,2021-10-28,2023-07-30,4.76,4.9,4.76,4.91,4.87,4.41,2.97,4.79
47432610,0,0,0,,,,,,,,,,
47443903,3,3,2,2023-07-08,2023-09-09,5.0,5.0,5.0,5.0,5.0,5.0,1.32,5.0
47447394,25,0,0,2022-02-06,2022-08-18,4.92,4.96,4.88,5.0,4.96,4.76,1.28,4.76
47451426,11,2,0,2021-03-29,2023-08-07,4.73,4.73,4.91,4.91,4.91,3.73,0.37,4.82
47467694,1,0,0,2021-05-10,2021-05-10,5.0,5.0,5.0,5.0,5.0,5.0,0.04,4.0
47469231,52,18,0,2021-02-15,2023-08-07,4.81,4.96,4.87,4.96,4.94,4.88,1.66,4.94
47469524,0,0,0,,,,,,,,,,
47486234,22,4,0,2021-09-18,2023-08-12,4.91,4.86,4.82,5.0,5.0,4.91,0.91,4.95
47487277,6,3,0,2022-07-12,2023-06-02,4.5,4.17,4.5,4.67,4.67,4.0,0.42,4.5
47491462,3,3,0,2023-04-19,2023-08-06,5.0,5.0,5.0,5.0,5.0,5.0,0.61,5.0
47495263,40,6,0,2021-01-25,2023-08-04,4.83,4.93,4.93,4.85,4.9,4.48,1.25,4.78
47498455,202,82,7,2021-01-30,2023-09-04,4.74,4.79,4.8,4.85,4.95,4.7,6.33,4.79
47523463,0,0,0,,,,,,,,,,
47538203,142,39,4,2021-02-06,2023-09-02,4.87,4.92,4.83,4.95,4.93,4.8,4.48,4.81
47546873,16,1,1,2021-12-26,2023-08-19,4.56,4.56,4.63,4.69,4.38,4.31,0.77,4.31
47548579,6,2,1,2021-05-25,2023-09-02,4.67,4.83,4.5,5.0,5.0,4.5,0.21,4.33
47560691,52,22,2,2021-02-14,2023-09-03,4.77,4.81,4.81,4.94,5.0,4.71,1.66,4.71
47568663,18,5,0,2021-01-30,2023-02-28,4.89,4.94,4.94,5.0,4.94,4.94,0.56,4.89
47581775,27,3,0,2021-01-12,2023-05-28,4.22,4.33,4.26,4.33,4.63,3.48,0.83,4.0
47584906,153,57,8,2021-02-01,2023-09-08,4.88,4.92,4.88,4.92,4.98,4.99,4.81,4.78
47586278,5,2,1,2021-01-25,2023-08-31,4.8,5.0,5.0,5.0,5.0,4.8,0.16,5.0
47591578,16,5,0,2021-02-27,2023-04-08,4.88,4.94,4.81,5.0,5.0,4.94,0.52,4.88
47706436,15,3,0,2021-04-08,2023-04-13,4.33,4.13,4.67,4.8,4.67,4.73,0.51,4.2
47742108,37,29,1,2022-07-19,2023-09-09,4.86,4.86,4.81,4.97,4.97,4.46,2.63,4.89
47785499,2,1,0,2022-08-20,2022-09-24,5.0,5.0,5.0,5.0,5.0,5.0,0.15,5.0
47802409,112,31,2,2021-01-30,2023-09-04,4.86,4.92,4.89,4.98,4.94,4.78,3.51,4.86
47815159,6,0,0,2021-02-07,2021-04-04,4.17,4.17,4.33,5.0,5.0,4.67,0.19,4.33
47849796,32,11,1,2021-04-25,2023-09-02,4.69,4.69,4.69,4.84,4.91,4.22,1.1,4.63
47852874,15,0,0,2021-09-13,2021-11-22,4.87,4.93,4.93,5.0,5.0,5.0,0.62,4.87
47871334,115,68,4,2021-02-08,2023-09-10,4.7,4.8,4.63,4.9,4.92,4.8,3.64,4.64
47872740,18,2,0,2021-02-15,2023-07-29,4.67,4.72,4.94,5.0,4.83,4.22,0.57,4.67
47904079,33,12,0,2021-02-28,2023-07-23,4.64,4.85,4.76,4.91,4.82,4.76,1.07,4.48
47904846,44,11,0,2021-02-28,2023-06-15,4.59,4.64,4.59,4.73,4.77,4.73,1.42,4.61
47907049,129,51,4,2021-02-03,2023-09-04,4.71,4.78,4.77,4.91,4.98,4.96,4.06,4.6
47934602,0,0,0,,,,,,,,,,
47942586,3,2,0,2022-01-17,2023-01-27,5.0,5.0,5.0,5.0,5.0,5.0,0.15,5.0
47949791,20,15,0,2021-03-07,2023-07-01,4.75,4.95,4.65,4.95,4.9,5.0,0.65,4.75
47950478,24,9,0,2021-03-14,2023-04-09,4.63,4.79,4.63,4.96,4.67,4.88,0.79,4.63
47952346,6,2,0,2021-02-20,2023-04-23,4.0,5.0,4.17,4.83,4.83,4.83,0.19,4.33
47962755,106,2,0,2021-02-08,2022-11-19,4.93,4.92,4.92,4.92,4.98,4.97,3.35,4.92
47976480,115,3,0,2021-02-06,2023-07-01,4.87,4.92,4.96,4.93,4.91,4.98,3.63,4.82
47990347,204,73,3,2021-03-27,2023-09-03,4.77,4.83,4.75,4.88,4.92,4.84,6.79,4.8
47992072,256,118,4,2021-03-12,2023-09-08,4.76,4.74,4.77,4.93,4.81,4.98,8.38,4.75
48008408,41,1,0,2021-02-07,2023-04-30,4.34,4.51,4.37,4.95,4.68,3.95,1.3,4.34
48010456,23,9,0,2021-02-15,2023-07-28,4.74,4.83,4.87,4.61,4.87,4.78,0.73,4.65
48035364,4,1,1,2022-05-27,2023-08-20,4.75,4.75,5.0,5.0,5.0,4.25,0.25,4.75
48037732,78,29,1,2021-05-23,2023-08-21,4.85,4.9,4.86,4.94,4.97,4.62,2.77,4.82
48039578,2,0,0,2021-05-26,2021-05-30,5.0,5.0,5.0,5.0,5.0,5.0,0.07,5.0
48070188,165,73,5,2021-03-22,2023-08-30,4.75,4.83,4.77,4.9,4.86,4.65,5.46,4.74
48080819,33,6,4,2021-04-18,2023-09-04,4.7,4.85,4.88,4.7,4.76,4.88,1.13,4.55
48102922,162,63,5,2021-02-28,2023-08-31,4.96,4.96,4.98,4.96,4.99,4.79,5.24,4.91
48113885,274,15,1,2021-05-15,2023-08-28,4.31,4.34,4.63,4.51,4.38,4.7,9.65,4.34
48120536,4,0,0,2021-04-02,2022-07-24,5.0,5.0,4.75,4.75,5.0,4.75,0.13,4.75
48130513,26,10,0,2021-06-17,2023-07-30,4.5,4.42,4.23,4.77,4.73,4.42,0.95,4.27
48133696,32,22,0,2021-02-20,2023-08-12,4.69,4.75,4.75,4.84,4.97,4.97,1.03,4.72
48134650,135,57,3,2021-03-28,2023-08-29,4.63,4.59,4.72,4.9,4.65,4.57,4.5,4.55
48165017,3,0,0,2021-05-13,2021-05-15,5.0,5.0,5.0,5.0,5.0,5.0,0.11,5.0
48166180,131,44,2,2021-03-08,2023-08-28,4.96,4.99,4.98,4.91,4.99,4.89,4.27,4.94
48167321,146,55,4,2021-03-29,2023-09-03,4.92,4.94,4.91,4.99,4.97,4.75,4.87,4.79
48172430,10,0,0,2021-02-19,2021-04-29,4.9,4.8,5.0,5.0,5.0,4.8,0.32,4.9
48178490,1,0,0,2021-05-10,2021-05-10,5.0,3.0,5.0,5.0,5.0,5.0,0.04,5.0
48179886,24,13,0,2021-05-19,2023-05-06,4.75,4.83,4.88,5.0,4.83,5.0,0.85,4.67
48184427,55,19,1,2021-05-17,2023-08-25,4.64,4.65,4.71,4.56,4.51,4.82,1.94,4.64
48216250,152,61,1,2021-02-28,2023-08-14,4.9,4.91,4.92,4.97,4.99,4.73,4.91,4.89
48228623,52,14,0,2021-02-21,2023-07-23,4.52,4.71,4.52,4.88,4.94,4.38,1.67,4.52
48229150,49,20,0,2021-06-01,2023-05-31,4.86,4.92,4.94,5.0,4.96,4.55,1.76,4.92
48231829,3,3,0,2023-02-28,2023-08-02,5.0,5.0,5.0,5.0,5.0,5.0,0.45,5.0
48238638,61,0,0,2021-02-26,2022-04-22,4.51,4.69,4.52,4.72,4.48,4.75,1.97,4.57
48253207,8,4,0,2021-03-07,2023-04-02,4.63,4.75,4.63,5.0,5.0,5.0,0.26,4.63
48265849,100,72,5,2022-05-01,2023-09-04,4.92,4.99,4.95,4.98,4.99,4.87,5.99,4.84
48267834,21,5,0,2021-03-06,2023-06-25,4.33,4.81,4.52,4.86,4.67,4.86,0.68,4.38
48268708,44,0,0,2021-03-17,2021-10-31,5.0,5.0,4.95,4.93,5.0,4.93,1.45,5.0
48279853,26,2,0,2021-02-27,2023-06-24,4.85,4.88,4.92,4.88,4.92,4.92,0.84,4.77
48281550,17,7,0,2021-03-01,2023-04-10,4.29,4.76,4.24,4.71,4.41,4.65,0.55,4.41
48295980,30,0,0,2021-03-02,2021-11-30,4.4,4.4,4.53,4.33,4.43,4.6,0.97,4.53
48298350,65,22,2,2021-08-03,2023-08-21,4.58,4.82,4.58,4.69,4.91,4.43,2.53,4.54
48298402,16,0,0,2021-05-17,2022-08-10,4.63,4.5,4.63,4.94,4.69,4.94,0.56,4.75
48300497,13,13,0,2022-12-03,2023-04-25,4.31,4.77,4.85,5.0,4.62,4.92,1.37,4.31
48300551,10,8,1,2021-11-29,2023-08-26,4.8,4.8,4.9,5.0,4.7,5.0,0.46,4.8
48301660,0,0,0,,,,,,,,,,
48302019,37,2,0,2021-02-28,2022-10-23,4.92,4.89,4.73,4.97,5.0,4.95,1.2,4.84
48313097,110,26,0,2021-02-26,2023-06-15,4.65,4.72,4.59,4.87,4.85,4.8,3.55,4.65
48313254,4,2,0,2021-03-07,2023-04-08,4.5,5.0,4.25,5.0,5.0,5.0,0.13,5.0
48324388,7,2,0,2021-02-27,2023-03-21,3.86,3.57,4.86,4.14,4.0,4.43,0.23,3.71
48326333,44,5,0,2021-02-28,2023-06-25,4.32,4.34,4.3,4.66,4.36,4.66,1.42,4.41
48334124,68,46,4,2022-03-14,2023-09-04,4.93,4.94,4.78,4.88,4.94,4.88,3.72,4.88
48344070,1,0,0,2021-03-03,2021-03-03,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5.0
48359588,58,14,1,2021-04-05,2023-08-27,4.74,4.79,4.79,4.86,4.52,4.95,1.95,4.69
48360662,37,0,0,2021-04-04,2022-04-27,4.54,4.76,4.73,4.68,4.49,4.89,1.24,4.62
48380683,69,47,2,2021-03-03,2023-08-22,4.94,4.91,4.97,5.0,5.0,4.78,2.24,4.84
48381544,90,35,2,2021-03-03,2023-09-05,4.64,4.61,4.72,4.86,4.82,4.89,2.92,4.6
48383542,89,47,3,2021-03-21,2023-09-06,4.62,4.78,4.63,4.83,4.85,4.85,2.94,4.55
48392294,24,1,0,2021-04-23,2023-08-12,4.71,4.88,4.79,4.71,4.92,4.5,0.82,4.63
48401930,1,0,0,2021-09-28,2021-09-28,3.0,2.0,2.0,2.0,1.0,2.0,0.04,2.0
48402694,73,29,2,2021-03-08,2023-08-31,4.66,4.71,4.77,4.75,4.86,4.96,2.38,4.56
48420639,13,2,0,2021-05-01,2023-05-06,4.15,4.31,4.15,4.54,4.0,4.23,0.45,4.15
48420788,21,3,0,2021-03-06,2023-04-08,4.29,4.48,4.33,4.57,4.38,4.57,0.68,4.33
48425132,711,364,19,2021-09-09,2023-08-29,4.61,4.71,4.58,4.87,4.74,4.89,29.02,4.59
48427765,1,0,0,2022-01-31,2022-01-31,5.0,5.0,5.0,5.0,5.0,5.0,0.05,5.0
48428931,72,30,0,2021-04-05,2023-08-13,4.83,4.92,4.82,5.0,4.97,4.99,2.42,4.81
48431239,82,28,1,2021-03-13,2023-08-29,4.91,4.91,4.88,4.9,4.98,4.91,2.69,4.76
48448944,15,0,0,2021-03-13,2021-12-31,4.0,4.07,4.8,4.73,4.6,3.87,0.49,4.27
48480522,2,0,0,2021-03-07,2021-03-14,3.0,2.5,3.0,3.5,3.0,4.5,0.07,3.5
48480619,54,19,1,2021-03-14,2023-08-18,4.72,4.65,4.59,4.8,4.76,4.69,1.77,4.59
48483204,33,2,0,2021-05-20,2023-01-01,4.39,4.7,4.64,4.67,4.52,4.64,1.17,4.45
48498684,13,10,0,2021-03-13,2023-07-23,4.54,4.62,4.46,4.62,4.54,4.46,0.43,4.54
48498771,43,7,0,2021-03-11,2023-06-14,4.65,4.74,4.58,4.81,4.72,4.88,1.41,4.77
48498928,5,3,0,2022-03-18,2023-04-02,4.4,4.6,4.4,4.6,4.8,5.0,0.28,4.6
48498997,11,4,0,2021-03-21,2023-06-14,4.73,4.91,4.64,5.0,5.0,4.91,0.36,4.55
48502935,144,76,5,2021-03-21,2023-08-31,4.99,4.99,4.98,4.99,4.99,4.97,4.76,4.92
48535775,0,0,0,,,,,,,,,,
48563180,15,0,0,2021-03-14,2021-07-05,4.6,4.8,4.87,3.67,4.67,4.87,0.49,4.8
48564277,3,1,0,2021-10-10,2023-08-12,4.67,5.0,5.0,5.0,5.0,4.67,0.13,4.67
48572918,19,3,0,2021-03-21,2023-07-29,4.68,4.68,4.68,4.63,4.74,4.58,0.63,4.47
48580092,6,2,0,2021-04-09,2023-04-04,4.33,4.17,3.83,4.17,4.33,4.67,0.2,4.67
48601162,47,24,2,2021-03-13,2023-08-24,4.64,4.7,4.57,4.77,4.66,4.85,1.54,4.66
48602008,61,15,0,2021-03-14,2023-06-22,4.38,4.49,4.36,4.62,4.57,4.67,2.0,4.41
48603444,18,1,0,2021-03-14,2023-07-29,4.78,4.94,4.94,4.94,4.72,4.94,0.59,4.78
48603452,3,1,0,2021-08-23,2023-05-31,5.0,5.0,4.67,5.0,4.33,5.0,0.12,5.0
48622303,25,10,0,2021-04-03,2023-06-04,4.64,4.84,4.68,4.68,4.72,4.92,0.84,4.8
48624337,8,3,1,2021-05-07,2023-09-01,4.38,4.63,4.13,4.5,5.0,4.88,0.28,4.5
48628611,97,35,4,2021-03-21,2023-08-30,4.55,4.61,4.66,4.81,4.79,4.91,3.21,4.45
48628617,93,35,6,2021-03-21,2023-09-05,4.57,4.68,4.68,4.85,4.82,4.85,3.08,4.53
48628618,64,41,7,2021-04-17,2023-09-09,4.56,4.66,4.72,4.92,4.94,4.91,2.18,4.52
48628620,93,35,5,2021-03-20,2023-08-30,4.73,4.83,4.83,4.92,4.81,4.92,3.07,4.52
48628626,124,53,7,2021-03-22,2023-09-06,4.49,4.6,4.72,4.91,4.85,4.89,4.11,4.48
48656829,7,0,0,2021-03-28,2022-02-24,4.57,4.71,4.86,5.0,5.0,5.0,0.23,4.71
48679512,138,56,1,2021-03-28,2023-08-17,4.69,4.78,4.65,4.91,4.72,4.92,4.6,4.67
48681132,82,46,5,2021-03-28,2023-09-12,4.91,4.98,4.96,4.98,4.99,4.9,2.73,4.88
48694746,140,49,0,2021-05-31,2023-06-23,4.86,4.95,4.94,4.94,4.92,4.94,5.02,4.82
48698210,4,0,0,2021-04-04,2021-07-11,5.0,5.0,4.75,5.0,5.0,5.0,0.13,4.25
48698426,4,1,1,2021-05-23,2023-09-06,5.0,5.0,4.75,5.0,5.0,5.0,0.14,5.0
48698590,33,0,0,2021-03-21,2022-06-19,4.61,4.7,4.79,4.82,4.73,4.45,1.09,4.52
48699869,6,0,0,2021-04-03,2021-05-14,5.0,5.0,5.0,5.0,5.0,4.83,0.2,4.83
48701419,13,1,1,2021-04-11,2023-09-06,4.85,4.85,4.85,5.0,5.0,5.0,0.44,4.69
48702391,14,0,0,2021-04-18,2022-03-31,4.86,5.0,4.79,5.0,5.0,5.0,0.48,5.0
48710238,85,35,3,2021-03-29,2023-09-11,4.8,4.84,4.92,4.93,4.92,5.0,2.84,4.82
48713100,31,10,0,2021-04-18,2023-08-10,4.87,4.77,4.9,4.77,4.74,4.84,1.06,4.58
48715107,0,0,0,,,,,,,,,,
48715331,0,0,0,,,,,,,,,,
48734014,5,1,0,2021-03-28,2023-03-26,3.2,3.4,4.0,3.4,3.4,4.6,0.17,3.6
48734193,37,8,0,2021-04-02,2023-07-23,4.41,4.62,4.24,4.65,4.62,4.57,1.24,4.35
48746814,109,52,4,2021-05-09,2023-09-02,4.97,4.96,4.98,4.98,4.99,4.91,3.81,4.87
48751404,2,0,0,2021-11-05,2021-12-25,5.0,5.0,5.0,5.0,5.0,5.0,0.09,4.5
48751624,1,0,0,2022-04-09,2022-04-09,5.0,4.0,5.0,5.0,5.0,5.0,0.06,3.0
48751742,27,0,0,2021-04-18,2022-02-15,4.93,4.93,5.0,4.96,4.96,5.0,0.92,4.89
48751974,60,12,0,2021-04-03,2023-07-26,4.6,4.68,4.7,4.83,4.77,4.83,2.01,4.77
48752082,0,0,0,,,,,,,,,,
48752131,60,15,0,2021-04-18,2023-06-22,4.67,4.73,4.58,4.77,4.75,4.77,2.05,4.68
48754351,19,7,0,2021-05-02,2023-04-28,4.32,4.53,4.42,4.63,4.47,4.89,0.66,4.37
48757013,14,1,0,2021-04-02,2022-11-03,4.5,4.71,4.71,4.71,4.71,4.5,0.47,4.57
48764314,8,1,0,2021-03-28,2023-03-19,3.88,3.88,3.38,4.0,4.13,4.13,0.27,3.75
48764619,67,42,2,2021-04-05,2023-08-22,4.63,4.6,4.69,4.82,4.87,4.81,2.25,4.66
48766971,0,0,0,,,,,,,,,,
