listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
16630937,206,39,3,2017-02-26,2024-06-06,4.54,4.65,4.47,4.92,4.79,4.4,2.31,4.62
16634181,144,1,0,2017-02-15,2023-07-31,4.76,4.94,4.86,4.9,4.88,4.96,1.61,4.71
16635517,213,38,2,2017-02-13,2024-06-03,4.98,4.99,4.98,5.0,4.98,4.9,2.38,4.95
16651819,13,4,0,2017-10-27,2024-05-18,4.46,4.31,4.77,4.85,4.77,3.85,0.16,4.46
16677882,1,0,0,2017-05-26,2017-05-26,4.0,4.0,3.0,5.0,5.0,5.0,0.01,3.0
16678182,74,9,2,2017-11-01,2024-06-08,4.95,4.95,4.92,5.0,5.0,4.99,0.92,4.92
16684913,364,57,5,2017-01-21,2024-06-04,4.91,4.94,4.86,4.98,4.98,4.95,4.03,4.88
16684937,39,21,2,2017-01-21,2024-06-09,5.0,5.0,4.95,4.97,5.0,5.0,0.43,4.95
16710435,189,4,1,2017-04-26,2024-05-26,4.96,4.99,4.94,4.97,4.97,4.96,2.17,4.94
16716427,476,90,5,2017-01-21,2024-06-13,4.96,4.97,4.98,4.96,4.98,4.98,5.27,4.95
16738134,184,0,0,2017-05-24,2022-11-13,4.98,4.98,4.95,4.99,5.0,4.9,2.13,4.88
16741874,163,13,0,2017-01-18,2024-05-21,4.79,4.87,4.93,4.93,4.93,4.91,1.8,4.75
16753438,264,78,10,2017-01-16,2024-06-12,4.93,4.96,4.97,4.95,4.94,4.89,2.92,4.87
16757351,28,0,0,2017-03-12,2019-10-26,4.82,4.93,4.89,4.93,4.93,4.89,0.32,4.86
16764417,136,12,0,2017-02-26,2024-05-04,4.6,4.78,4.54,4.81,4.73,4.98,1.53,4.63
16772479,0,0,0,,,,,,,,,,
16789250,31,1,0,2017-03-16,2024-05-17,4.52,4.58,4.26,4.71,4.84,4.61,0.35,4.55
16795499,157,58,3,2022-02-11,2024-06-03,4.92,4.92,4.87,4.94,4.93,4.97,5.46,4.9
16798447,12,0,0,2017-02-18,2021-11-30,4.17,4.25,3.83,4.92,4.75,4.5,0.13,4.17
16808703,565,79,6,2017-01-22,2024-06-14,4.9,4.94,4.93,4.96,4.98,4.92,6.26,4.89
16811770,129,21,3,2017-01-22,2024-06-16,4.94,4.95,4.85,4.98,4.98,4.76,1.43,4.88
16820068,0,0,0,,,,,,,,,,
16821423,105,0,0,2017-01-21,2019-08-11,4.87,4.93,4.84,4.96,4.94,4.6,1.16,4.87
16828326,0,0,0,,,,,,,,,,
16829087,120,8,1,2017-03-11,2024-06-19,4.95,4.92,4.98,4.98,4.97,4.76,1.35,4.95
16830342,140,25,4,2017-01-23,2024-06-08,4.89,4.91,4.86,4.97,4.92,4.74,1.55,4.8
16882568,484,39,1,2017-03-05,2024-05-31,4.99,5.0,4.98,4.99,4.98,5.0,5.45,4.95
16885819,6,0,0,2017-02-03,2017-08-25,5.0,5.0,5.0,5.0,5.0,4.8,0.07,5.0
16910466,503,86,4,2017-02-05,2024-06-08,4.73,4.8,4.59,4.93,4.94,4.83,5.6,4.75
16959752,4,0,0,2018-08-18,2021-01-17,5.0,5.0,4.25,5.0,5.0,5.0,0.06,5.0
16973661,244,49,5,2017-08-04,2024-06-13,4.96,4.96,4.9,4.96,4.96,4.63,2.91,4.89
17000226,97,21,2,2017-02-26,2024-06-05,4.98,4.99,4.96,4.99,5.0,4.94,1.09,4.94
17004838,5,1,0,2017-11-30,2023-08-26,4.2,4.6,4.6,4.2,4.2,4.2,0.06,4.2
17007485,9,1,0,2017-08-16,2023-10-29,5.0,5.0,4.89,5.0,5.0,4.89,0.11,5.0
17025961,12,3,0,2017-04-14,2024-03-18,4.75,4.75,4.67,5.0,5.0,5.0,0.14,4.83
17044362,327,74,7,2017-03-05,2024-06-16,4.98,4.96,4.96,4.99,5.0,5.0,3.68,4.92
17078088,404,76,8,2017-03-07,2024-06-17,4.85,4.9,4.89,4.94,4.97,4.93,4.55,4.77
17089486,180,57,7,2020-10-25,2024-06-15,4.82,4.88,4.9,4.93,4.94,4.36,4.04,4.82
17107031,35,4,0,2017-03-25,2024-03-12,4.89,4.94,4.94,5.0,4.91,4.74,0.4,4.82
17116424,91,29,3,2021-09-05,2024-06-11,4.84,4.86,4.87,4.98,4.97,4.57,2.67,4.76
17131099,70,3,0,2017-04-10,2024-03-24,4.7,4.84,4.71,4.85,4.9,4.85,0.8,4.72
17141233,676,71,5,2017-02-20,2024-06-12,4.77,4.87,4.72,4.91,4.93,4.94,7.57,4.78
17171614,205,22,2,2017-02-14,2024-06-19,4.52,4.7,4.49,4.91,4.82,4.73,2.29,4.5
17172606,90,13,2,2017-02-16,2024-06-09,4.62,4.79,4.59,4.86,4.86,4.69,1.01,4.62
17172878,70,8,1,2017-02-14,2024-05-22,4.6,4.74,4.51,4.93,4.87,4.81,0.78,4.68
17210375,367,33,1,2017-02-12,2024-05-26,4.88,4.9,4.88,4.98,4.94,4.87,4.1,4.85
17229275,6,0,0,2017-10-08,2019-05-29,5.0,5.0,5.0,5.0,5.0,5.0,0.07,5.0
17231793,617,80,6,2017-03-15,2024-06-19,4.92,4.95,4.92,4.92,4.89,4.92,6.97,4.89
17234433,214,25,6,2017-03-26,2024-06-05,4.68,4.78,4.82,4.84,4.83,4.88,2.43,4.64
17240994,3,1,0,2017-06-04,2023-08-01,3.67,3.33,4.0,4.67,4.33,4.0,0.03,3.67
17248804,114,13,3,2017-02-27,2024-06-17,4.38,4.73,4.56,4.9,4.94,4.86,1.28,4.42
17303429,24,8,0,2017-03-30,2024-05-20,4.71,4.71,4.63,4.75,4.88,5.0,0.27,4.58
17387565,42,1,0,2017-03-16,2024-04-01,4.71,4.76,4.88,4.98,4.93,4.57,0.47,4.76
17419427,95,27,1,2017-03-10,2024-06-12,4.72,4.79,4.68,4.89,4.95,4.77,1.07,4.77
17509770,26,0,0,2017-04-15,2023-04-11,4.92,4.85,4.81,4.96,4.96,4.92,0.3,4.73
17558492,207,1,0,2017-03-13,2023-08-05,4.47,4.66,4.68,4.81,4.73,4.75,2.34,4.57
17566027,37,1,0,2017-05-22,2024-05-12,4.95,4.97,5.0,4.94,4.97,4.97,0.43,4.75
17588084,70,7,1,2017-04-22,2024-05-22,4.66,4.81,4.7,4.89,4.81,4.74,0.8,4.74
17593445,256,24,2,2017-03-31,2024-06-15,4.83,4.88,4.86,4.98,4.95,4.96,2.91,4.78
17619774,37,4,2,2017-04-20,2024-05-26,4.57,4.78,4.54,4.8,4.84,4.71,0.42,4.46
17620157,104,0,0,2017-03-13,2021-08-08,4.53,4.83,4.57,4.95,4.97,4.83,1.17,4.6
17638871,42,0,0,2017-03-17,2020-02-04,4.93,4.93,4.98,4.93,5.0,4.95,0.47,4.87
17640610,23,0,0,2017-04-06,2020-02-29,5.0,4.96,4.96,4.96,5.0,4.87,0.26,4.96
17655720,41,2,0,2018-02-14,2024-01-21,4.49,4.61,4.41,4.98,4.83,4.98,0.53,4.54
17657537,51,4,0,2017-05-07,2024-04-19,4.33,4.63,4.04,4.67,4.78,4.04,0.59,4.39
17662150,170,34,3,2018-01-01,2024-06-09,4.89,4.94,4.95,4.93,4.96,4.93,2.16,4.82
17695736,87,13,1,2017-03-20,2024-05-23,4.7,4.8,4.76,4.94,4.93,4.73,0.98,4.65
17700270,271,0,0,2017-04-11,2023-04-07,4.77,4.87,4.73,4.92,4.87,4.94,3.09,4.77
17733797,256,56,1,2017-05-16,2024-05-24,4.94,4.93,4.91,4.95,4.95,4.96,2.96,4.91
17748684,88,9,2,2017-03-23,2024-05-26,4.95,4.97,5.0,4.97,4.97,4.87,1.0,4.83
17784595,269,33,4,2017-03-29,2024-06-19,4.97,4.94,4.94,4.99,4.99,4.98,3.05,4.94
17787277,160,24,0,2017-04-01,2024-05-09,4.83,4.78,4.85,4.9,4.88,4.87,1.82,4.76
17795487,52,0,0,2017-07-27,2022-10-09,4.6,4.83,4.71,4.88,4.9,4.67,0.62,4.65
17802334,48,0,0,2017-03-21,2020-02-29,4.96,5.0,5.0,4.96,5.0,4.96,0.54,4.85
17803183,61,14,2,2017-08-08,2024-05-26,4.74,4.85,4.8,4.85,4.92,4.44,0.73,4.62
17840858,268,49,8,2017-04-02,2024-06-18,4.96,4.96,4.97,4.99,4.98,4.97,3.05,4.85
17846412,78,11,1,2017-04-02,2024-06-05,4.94,4.96,4.95,4.97,4.99,5.0,0.89,4.94
17908474,116,0,0,2017-04-05,2022-03-01,4.64,4.68,4.74,4.81,4.82,4.49,1.32,4.71
17919232,44,4,1,2017-04-10,2024-05-27,4.93,4.93,4.98,4.95,4.95,4.6,0.5,4.93
17926693,70,10,0,2017-04-16,2024-04-21,4.97,4.97,4.96,4.99,4.97,5.0,0.8,4.9
17943771,20,2,0,2017-04-23,2023-10-15,4.6,4.6,3.85,4.85,4.9,4.85,0.23,4.55
17944042,356,37,3,2017-04-13,2024-06-04,4.99,4.98,5.0,4.99,4.99,4.85,4.07,4.94
17944480,37,2,0,2017-04-10,2023-11-20,4.35,4.51,3.92,4.73,4.54,4.49,0.42,4.38
17944757,22,0,0,2017-05-06,2022-08-18,4.09,4.55,3.86,4.73,4.73,4.18,0.25,4.0
17950707,117,10,0,2020-10-26,2024-04-15,4.76,4.86,4.92,4.91,4.92,4.85,2.63,4.7
17956698,287,63,5,2018-02-23,2024-06-19,4.9,4.94,4.82,4.89,4.95,4.89,3.73,4.87
17964221,308,39,6,2017-06-10,2024-06-17,4.77,4.85,4.86,4.89,4.89,4.94,3.6,4.66
17964535,350,49,5,2017-05-28,2024-06-16,4.81,4.85,4.89,4.89,4.9,4.94,4.07,4.69
17979497,485,24,1,2017-04-16,2024-06-03,4.85,4.9,4.82,4.97,4.97,4.75,5.54,4.8
18025636,86,0,0,2017-04-10,2020-03-02,4.98,4.93,4.92,4.98,4.96,4.94,0.98,4.86
18033145,190,3,0,2017-04-05,2023-10-09,4.67,4.82,4.64,4.88,4.92,4.79,2.16,4.63
18033653,156,0,0,2017-05-20,2020-03-14,4.88,4.94,4.96,4.96,4.92,4.93,1.81,4.81
18076615,90,2,0,2017-06-02,2024-05-14,4.99,5.0,4.99,5.0,4.99,4.86,1.05,4.92
18085124,99,14,2,2017-04-21,2024-06-16,4.84,4.85,4.91,4.97,4.97,4.89,1.13,4.65
18093802,146,39,5,2017-04-23,2024-06-09,4.86,4.88,4.77,4.97,4.94,4.6,1.67,4.84
18096306,298,46,3,2017-12-31,2024-06-08,4.87,4.92,4.95,4.97,4.95,4.87,3.78,4.81
18105893,118,22,1,2017-08-13,2024-05-25,4.87,4.96,4.92,4.93,4.95,4.75,1.41,4.81
18123048,187,28,1,2017-04-18,2024-05-28,4.79,4.91,4.66,4.96,4.86,4.8,2.14,4.76
18172755,68,24,0,2018-03-25,2024-05-20,4.66,4.6,4.76,4.84,4.69,4.88,0.89,4.56
18180500,6,3,0,2017-05-09,2024-05-02,5.0,5.0,4.6,5.0,5.0,4.4,0.07,4.4
18189814,3,0,0,2017-07-21,2022-08-01,5.0,5.0,5.0,5.0,5.0,4.67,0.04,4.67
18237492,44,28,2,2017-04-24,2024-06-17,4.93,4.95,4.98,4.91,4.93,4.4,0.5,4.91
18254897,181,20,2,2017-04-19,2024-05-26,4.87,4.93,4.81,4.99,4.98,4.91,2.07,4.78
18265537,70,26,5,2019-09-13,2024-06-16,4.83,4.86,4.9,4.97,4.86,4.71,1.2,4.77
18273515,305,37,0,2017-04-24,2024-05-21,4.44,4.63,4.37,4.85,4.86,4.66,3.5,4.42
18281120,178,19,4,2017-05-26,2024-06-12,4.82,4.92,4.78,4.84,4.9,4.9,2.07,4.76
18288362,455,63,2,2017-04-22,2024-05-27,4.77,4.87,4.87,4.89,4.88,4.98,5.21,4.71
18303467,39,2,0,2017-04-22,2024-05-20,4.54,4.74,4.21,4.95,4.97,4.89,0.45,4.39
18313133,131,2,0,2017-05-14,2024-03-16,4.8,4.91,4.76,4.89,4.86,4.92,1.51,4.82
18313435,94,0,0,2017-05-11,2022-10-29,4.73,4.91,4.81,4.92,4.88,4.91,1.09,4.66
18346849,9,1,0,2017-10-06,2023-06-30,5.0,5.0,4.89,5.0,5.0,4.78,0.11,4.89
18347212,17,1,1,2017-08-25,2024-06-17,4.76,4.76,4.53,4.88,4.94,4.94,0.2,4.76
18395089,248,39,4,2017-05-20,2024-06-07,4.93,4.96,4.98,4.93,4.93,4.79,2.87,4.93
18408563,3,0,0,2019-08-31,2022-04-20,5.0,5.0,5.0,5.0,5.0,4.67,0.05,5.0
18409075,158,1,1,2017-05-24,2024-06-01,4.9,4.96,4.86,4.94,4.89,4.98,1.83,4.73
18422244,4,1,0,2018-05-20,2023-09-24,4.0,4.25,4.25,4.75,4.75,5.0,0.05,4.25
18464067,218,41,2,2017-06-16,2024-06-13,4.88,4.95,4.78,4.98,4.99,4.78,2.55,4.86
18490163,29,2,0,2017-09-09,2023-12-18,4.21,4.41,3.59,4.69,4.52,4.24,0.35,4.34
18509858,147,20,2,2017-05-06,2024-05-30,4.64,4.76,4.61,4.82,4.87,4.81,1.69,4.69
18516830,12,0,0,2019-03-13,2021-09-11,4.75,4.92,4.5,5.0,5.0,4.83,0.19,4.75
18535547,1,1,0,2023-08-01,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,0.09,5.0
18544136,97,17,1,2017-05-14,2024-05-26,4.77,4.79,4.71,4.93,4.94,4.92,1.12,4.64
18547083,203,29,2,2017-05-07,2024-06-08,4.66,4.78,4.61,4.92,4.95,4.83,2.34,4.63
18566562,235,46,6,2017-05-24,2024-06-18,4.82,4.87,4.79,4.91,4.91,4.96,2.73,4.75
18598439,433,60,5,2017-05-16,2024-06-05,4.77,4.79,4.85,4.88,4.92,4.98,5.01,4.72
18636769,25,0,0,2017-05-17,2023-05-31,4.84,4.92,4.96,4.95,4.96,4.48,0.29,4.9
18689667,685,78,2,2017-06-08,2024-06-05,4.88,4.91,4.74,4.96,4.96,4.87,7.99,4.83
18691537,106,15,0,2017-05-20,2024-04-21,4.59,4.76,4.55,4.86,4.84,4.7,1.23,4.59
18715548,25,2,0,2017-05-20,2023-08-13,4.92,4.92,5.0,5.0,5.0,4.75,0.29,5.0
18746031,323,27,4,2017-05-19,2024-06-12,4.95,4.97,4.94,4.97,4.98,4.97,3.74,4.88
18778039,38,0,0,2017-07-26,2022-04-30,4.71,4.89,4.89,4.92,4.84,4.37,0.45,4.71
18791414,225,59,4,2017-07-28,2024-06-19,4.96,4.95,4.94,4.98,4.97,4.97,2.68,4.83
18793592,388,63,6,2017-06-25,2024-06-17,4.87,4.93,4.88,4.97,4.96,4.96,4.56,4.87
18794709,63,2,0,2017-06-12,2024-05-13,4.73,4.79,4.86,4.93,4.89,4.08,0.74,4.67
18811872,66,14,1,2017-06-23,2024-06-08,4.91,4.86,4.91,5.0,4.86,5.0,0.77,4.75
18823279,26,3,1,2018-04-06,2024-06-02,4.73,4.85,4.77,4.77,4.77,4.88,0.34,4.69
18826674,126,15,1,2017-07-02,2024-06-04,4.77,4.68,4.63,4.94,4.94,4.99,1.48,4.71
18833579,68,26,7,2021-04-22,2024-06-17,4.88,4.83,4.95,4.9,4.86,4.76,1.76,4.79
18853536,372,54,4,2017-06-15,2024-06-14,4.87,4.95,4.74,4.98,4.97,4.94,4.35,4.9
18868200,14,8,0,2022-06-14,2024-05-20,4.57,4.57,4.71,4.71,4.93,4.21,0.57,4.57
18872794,11,2,0,2017-05-28,2023-10-23,4.55,4.82,4.45,5.0,4.91,4.73,0.13,4.27
18877636,13,1,0,2017-05-29,2024-03-02,4.77,5.0,4.69,5.0,5.0,4.77,0.15,4.77
18895758,20,5,1,2017-06-14,2024-05-22,4.6,4.7,4.55,4.9,4.9,4.95,0.23,4.5
18896504,15,0,0,2017-06-14,2023-04-15,4.53,4.67,4.67,4.73,4.73,4.64,0.18,4.43
18913122,237,30,2,2017-06-10,2024-05-27,4.83,4.85,4.82,4.97,4.95,4.92,2.77,4.79
18914687,217,29,0,2017-06-07,2024-04-30,4.65,4.77,4.59,4.91,4.88,4.94,2.53,4.71
18949151,490,47,0,2017-06-08,2024-05-13,4.79,4.83,4.84,4.85,4.85,4.98,5.72,4.76
18962038,158,0,0,2017-07-08,2020-03-09,4.78,4.89,4.49,4.96,4.96,4.97,1.87,4.83
19011416,446,47,7,2017-06-07,2024-06-19,4.97,4.99,4.99,4.99,4.96,4.91,5.2,4.92
19025023,104,0,0,2017-06-26,2022-07-29,4.9,4.92,4.86,4.91,4.91,4.94,1.22,4.76
19038305,159,29,2,2017-07-14,2024-06-17,4.99,5.0,4.99,5.0,5.0,4.98,1.88,4.97
19056913,64,3,0,2017-06-07,2024-03-24,4.78,4.83,4.94,4.94,4.89,4.65,0.75,4.74
19070844,164,19,4,2017-06-22,2024-06-11,4.8,4.85,4.88,4.98,4.86,4.96,1.92,4.71
19074623,114,1,0,2017-06-25,2023-07-23,4.81,4.92,4.89,4.98,4.98,4.84,1.34,4.72
19082321,48,0,0,2017-06-27,2023-04-01,4.98,4.96,4.98,4.98,5.0,4.94,0.56,4.96
19085033,56,1,0,2017-06-15,2023-09-25,4.91,4.96,5.0,4.98,4.96,4.73,0.66,4.83
19095872,0,0,0,,,,,,,,,,
19115693,16,1,0,2017-06-14,2023-12-12,4.81,5.0,5.0,5.0,5.0,4.75,0.19,4.88
19142630,555,80,2,2017-06-15,2024-06-18,4.82,4.87,4.84,4.86,4.85,4.97,6.49,4.78
19178372,83,0,0,2017-07-20,2022-11-14,4.95,4.95,4.92,4.95,4.98,4.98,0.98,4.92
19181932,162,6,2,2018-03-09,2024-06-13,4.85,4.9,4.88,4.94,4.94,4.76,2.12,4.86
19205234,116,15,1,2017-08-26,2024-06-15,4.82,4.86,4.84,4.91,4.97,4.96,1.4,4.72
19207688,397,45,2,2017-06-15,2024-06-06,4.76,4.81,4.78,4.9,4.89,4.73,4.65,4.64
19266872,19,5,2,2017-07-31,2024-06-02,4.63,4.42,4.26,4.89,4.95,4.74,0.23,4.47
19311563,54,0,0,2017-07-01,2020-09-06,4.85,4.94,4.89,4.94,4.83,5.0,0.64,4.81
19347077,282,31,2,2017-06-25,2024-06-01,4.83,4.9,4.9,4.89,4.9,4.86,3.31,4.8
19381762,389,17,0,2017-07-16,2024-04-19,4.91,4.92,4.87,4.97,4.99,4.94,4.61,4.91
19388218,136,65,5,2022-06-27,2024-06-12,4.76,4.66,4.8,4.85,4.95,4.56,5.62,4.63
19388832,197,4,0,2017-07-05,2024-03-23,4.92,4.94,4.93,4.95,4.96,4.84,2.32,4.88
19404156,4,4,0,2023-09-01,2024-05-07,5.0,4.75,4.75,5.0,5.0,4.75,0.41,4.75
19405358,214,56,7,2017-09-18,2024-06-17,4.93,4.96,4.91,4.99,4.98,4.98,2.6,4.9
19429471,124,3,0,2017-06-30,2023-11-02,4.63,4.69,4.6,4.84,4.9,4.7,1.46,4.8
19434002,14,0,0,2017-06-25,2022-11-26,4.86,4.86,4.93,5.0,5.0,4.93,0.16,4.79
19479297,252,35,1,2017-07-04,2024-06-04,4.83,4.79,4.87,4.75,4.89,4.7,2.97,4.77
19500901,251,32,1,2017-07-05,2024-05-27,4.8,4.87,4.92,4.93,4.77,4.92,2.96,4.76
19503298,307,55,3,2017-07-04,2024-06-09,4.9,4.93,4.93,4.92,4.97,4.97,3.62,4.85
19503995,189,12,0,2017-07-14,2024-05-02,4.86,4.89,4.8,5.0,4.95,4.96,2.24,4.88
19508480,266,2,0,2017-09-06,2023-11-30,4.9,4.93,4.92,4.92,4.94,4.87,3.22,4.85
19552660,51,6,1,2017-07-08,2024-05-26,4.94,4.98,4.84,4.98,4.98,4.98,0.6,4.92
19599646,296,57,2,2017-07-28,2024-06-04,4.9,4.96,4.89,4.97,4.98,4.65,3.52,4.81
19625495,128,15,5,2017-07-17,2024-06-10,4.7,4.77,4.77,4.77,4.84,4.63,1.52,4.74
19642299,218,62,5,2017-12-29,2024-06-17,4.99,4.99,4.99,4.96,4.97,4.93,2.76,4.94
19699547,62,2,0,2017-11-02,2024-03-31,4.89,4.94,4.81,4.95,4.92,4.98,0.77,4.95
19724962,252,4,0,2017-07-27,2024-04-07,4.81,4.92,4.78,4.92,4.96,4.94,3.0,4.76
19764058,1,0,0,2017-07-21,2017-07-21,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
19767116,276,45,2,2017-07-19,2024-06-06,4.85,4.92,4.87,4.87,4.99,4.95,3.27,4.87
19767321,201,2,0,2017-08-06,2023-12-10,4.86,4.89,4.82,4.91,4.91,4.88,2.4,4.8
19787253,57,3,1,2017-07-18,2024-05-27,4.89,4.89,5.0,4.98,5.0,4.62,0.68,4.81
19864452,53,0,0,2017-07-26,2020-02-15,4.98,5.0,5.0,4.94,5.0,4.92,0.63,4.92
19872890,321,57,6,2017-08-27,2024-06-15,4.93,4.95,4.82,4.97,4.98,4.98,3.87,4.91
19912376,2,0,0,2022-01-30,2022-09-30,5.0,5.0,5.0,5.0,5.0,5.0,0.07,5.0
19930688,45,7,1,2017-08-08,2024-06-04,4.78,4.84,4.67,4.96,4.91,4.93,0.54,4.69
19932136,300,52,4,2017-08-05,2024-06-04,4.58,4.67,4.48,4.9,4.93,4.74,3.58,4.55
20028213,9,0,0,2018-06-22,2022-07-31,4.67,4.44,4.44,4.89,5.0,4.78,0.12,4.44
20049395,279,39,4,2017-09-06,2024-06-13,4.87,4.89,4.8,4.98,4.95,4.95,3.37,4.69
20124890,326,2,1,2017-09-04,2024-06-01,4.93,4.96,4.95,4.96,4.97,4.85,3.94,4.87
20125550,18,8,0,2017-08-03,2024-05-21,4.94,4.94,4.83,4.89,4.94,4.67,0.21,4.89
20126341,268,72,9,2018-12-25,2024-06-18,4.93,4.97,4.99,5.0,4.98,4.97,4.01,4.91
20138171,664,87,4,2017-08-16,2024-06-06,4.84,4.85,4.81,4.97,4.93,4.94,7.96,4.78
20138796,369,62,7,2017-10-04,2024-06-17,5.0,5.0,5.0,4.99,5.0,4.98,4.51,4.94
20153702,18,6,2,2017-11-12,2024-06-05,4.83,4.89,4.67,4.89,5.0,4.78,0.22,4.89
20166365,538,92,8,2017-08-17,2024-06-20,4.86,4.92,4.88,4.96,4.99,4.94,6.45,4.82
20217934,1,0,0,2017-09-19,2017-09-19,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
20253006,23,5,0,2017-10-10,2024-04-30,4.91,4.96,4.96,4.87,4.91,5.0,0.28,4.7
20265888,191,7,0,2017-08-06,2024-04-26,4.79,4.85,4.83,4.97,4.93,4.94,2.28,4.79
20294927,27,2,0,2017-09-17,2024-05-20,5.0,5.0,4.93,5.0,5.0,4.92,0.33,4.92
20299513,47,11,1,2018-05-19,2024-05-27,4.79,4.85,4.91,5.0,4.94,4.4,0.63,4.7
20302745,127,31,4,2018-07-15,2024-06-12,4.98,4.99,4.93,4.99,4.98,4.93,1.76,4.95
20358943,104,15,2,2017-08-27,2024-06-11,4.82,4.88,4.72,4.94,4.88,4.82,1.25,4.82
20403766,254,22,1,2017-08-13,2024-06-02,4.74,4.74,4.66,4.92,4.93,4.93,3.04,4.63
20437419,6,0,0,2017-09-30,2020-06-29,4.67,4.83,4.83,5.0,4.83,4.83,0.07,5.0
20437717,241,0,0,2017-08-17,2022-07-03,4.85,4.93,4.94,4.92,4.9,4.99,2.89,4.82
20438692,222,1,0,2017-08-31,2023-08-01,4.88,4.96,4.93,4.96,4.92,4.99,2.68,4.82
20452932,185,0,0,2017-09-16,2022-08-12,4.63,4.79,4.68,4.9,4.85,4.73,2.25,4.75
20463668,28,0,0,2019-03-23,2020-03-07,4.93,4.93,4.93,5.0,5.0,4.93,0.44,4.89
20469824,164,31,3,2018-03-14,2024-06-08,4.9,4.96,4.84,4.97,4.97,4.8,2.15,4.87
20503212,9,3,0,2019-01-11,2024-05-10,5.0,5.0,4.89,4.89,5.0,5.0,0.14,4.89
20534938,140,25,2,2017-09-24,2024-05-29,4.37,4.55,4.39,4.78,4.46,4.43,1.71,4.41
20535352,68,8,2,2017-09-24,2024-06-15,4.9,4.93,4.91,4.96,4.88,4.84,0.83,4.87
20538744,605,62,5,2017-10-08,2024-06-14,4.95,4.95,4.99,4.95,4.98,4.95,7.41,4.86
20552698,138,0,0,2017-10-13,2020-03-08,4.99,4.99,4.99,4.99,4.99,4.97,1.69,4.93
20604877,194,3,0,2017-09-26,2023-12-22,4.94,4.95,4.9,4.96,4.95,4.78,2.36,4.89
20617856,316,48,1,2017-10-09,2024-05-25,4.94,4.97,4.98,4.99,4.98,4.95,3.87,4.9
20769447,267,43,0,2017-11-12,2024-05-20,4.91,4.93,4.91,4.98,4.97,4.98,3.32,4.89
20773444,211,27,0,2017-09-26,2024-05-08,4.71,4.8,4.84,4.86,4.79,4.95,2.57,4.76
20850883,66,19,0,2017-10-15,2024-03-29,4.97,5.0,4.97,5.0,5.0,4.89,0.81,4.91
20947453,8,0,0,2017-10-16,2018-03-16,4.5,4.25,4.25,4.75,4.63,4.88,0.1,4.38
20968665,394,71,4,2017-10-16,2024-06-07,4.96,4.97,4.94,4.97,4.99,4.96,4.84,4.86
20969903,200,1,0,2018-04-08,2024-01-06,4.88,4.89,4.85,4.91,4.99,4.97,2.65,4.85
20983563,87,19,2,2018-09-03,2024-06-17,5.0,4.98,4.94,4.98,4.98,4.85,1.23,4.95
20995225,130,23,2,2017-10-08,2024-06-05,4.96,4.99,4.96,4.97,4.98,4.97,1.59,4.92
21012348,140,36,3,2017-10-15,2024-06-06,4.66,4.81,4.82,4.94,4.84,4.95,1.72,4.78
21044056,66,12,0,2017-10-07,2024-04-23,4.47,4.62,4.26,4.56,4.45,4.5,0.81,4.62
21062208,92,28,2,2017-10-03,2024-06-18,4.74,4.74,4.56,4.79,4.87,4.81,1.12,4.75
21103562,123,37,4,2018-02-26,2024-06-04,4.93,4.93,4.92,4.95,5.0,4.97,1.6,4.81
21106596,292,41,3,2017-10-23,2024-06-15,4.86,4.92,4.82,4.96,4.99,4.86,3.6,4.83
21122879,347,62,6,2018-07-21,2024-06-12,4.99,4.99,4.99,4.99,5.0,4.97,4.81,4.97
21134013,350,53,6,2017-10-14,2024-06-20,4.78,4.85,4.62,4.96,4.95,4.85,4.3,4.75
21160435,64,5,1,2017-10-05,2024-06-02,4.81,4.77,4.92,4.81,4.89,4.78,0.78,4.84
21161218,0,0,0,,,,,,,,,,
21181175,169,11,0,2017-12-10,2024-04-23,4.66,4.76,4.54,4.92,4.79,4.8,2.12,4.64
21185273,55,3,0,2017-11-15,2024-05-04,4.58,4.69,4.84,4.89,4.95,4.98,0.68,4.78
21201876,115,31,4,2019-11-10,2024-06-15,4.91,4.95,4.97,4.92,4.93,4.78,2.05,4.9
21282511,36,2,0,2018-01-13,2023-11-15,4.72,4.75,4.39,4.78,4.86,5.0,0.46,4.56
21292577,145,67,9,2017-10-18,2024-06-16,4.65,4.81,4.68,4.77,4.83,4.65,1.78,4.7
21305912,261,32,0,2017-10-14,2024-03-31,4.96,4.96,4.97,5.0,5.0,4.99,3.21,4.92
21308895,41,7,0,2017-10-21,2024-05-12,4.56,4.78,4.59,4.66,4.78,4.37,0.5,4.54
21325478,111,1,0,2017-11-16,2023-08-12,4.63,4.85,4.61,4.94,4.98,4.61,1.38,4.72
21326028,321,46,4,2017-10-22,2024-06-16,4.64,4.75,4.64,4.92,4.9,4.58,3.95,4.62
21368941,300,34,2,2017-11-15,2024-06-07,4.99,4.99,4.98,4.98,4.99,4.85,3.73,4.96
21383659,24,8,1,2017-10-22,2024-05-27,4.29,4.38,4.21,4.54,4.29,4.42,0.3,4.38
